,Localidad,Fecha,Toneladas
6639,LAMBAYEQUE,2020-08-24,231037.884836
6640,LAMBAYEQUE,2020-08-25,267902.08061
6641,LAMBAYEQUE,2020-08-26,230298.252332
6642,LAMBAYEQUE,2020-08-27,327196.608225
6643,LAMBAYEQUE,2020-08-28,366221.566251
6644,LAMBAYEQUE,2020-08-29,310160.552334
6645,LAMBAYEQUE,2020-08-31,499104.56881
6646,LAMBAYEQUE,2020-09-01,411179.796453
6647,LAMBAYEQUE,2020-09-02,361388.695087
6648,LAMBAYEQUE,2020-09-03,373469.700576
6649,LAMBAYEQUE,2020-09-04,521577.910536
6650,LAMBAYEQUE,2020-09-05,352320.538929
6651,LAMBAYEQUE,2020-09-07,309129.832153
6652,LAMBAYEQUE,2020-09-08,419482.202219
6653,LAMBAYEQUE,2020-09-09,349490.728375
6654,LAMBAYEQUE,2020-09-10,310841.922099
6655,LAMBAYEQUE,2020-09-11,354005.581921
6656,LAMBAYEQUE,2020-09-12,459845.497746
6657,LAMBAYEQUE,2020-09-14,366579.989936
6658,LAMBAYEQUE,2020-09-15,360934.934459
6659,LAMBAYEQUE,2020-09-16,426174.187277
6660,LAMBAYEQUE,2020-09-17,279167.560603
6661,LAMBAYEQUE,2020-09-18,358165.841483
6662,LAMBAYEQUE,2020-09-19,279681.478494
6663,LAMBAYEQUE,2020-09-21,279248.197342
6664,LAMBAYEQUE,2020-09-22,337459.477276
6665,LAMBAYEQUE,2020-09-23,275048.572104
6666,LAMBAYEQUE,2020-09-24,320769.153832
6667,LAMBAYEQUE,2020-09-25,291852.635472
6668,LAMBAYEQUE,2020-09-26,315997.491239
6669,LAMBAYEQUE,2020-09-28,291307.161021
6670,LAMBAYEQUE,2020-09-29,370805.279525
6671,LAMBAYEQUE,2020-09-30,326757.033446
6672,LAMBAYEQUE,2020-10-01,375588.523614
6673,LAMBAYEQUE,2020-10-02,235010.470703
6674,LAMBAYEQUE,2020-10-03,275794.701039
6675,LAMBAYEQUE,2020-10-05,350555.085774
6676,LAMBAYEQUE,2020-10-06,455830.753492
6677,LAMBAYEQUE,2020-10-07,333561.753876
6678,LAMBAYEQUE,2020-10-08,464666.383133
6679,LAMBAYEQUE,2020-10-09,289643.718271
6680,LAMBAYEQUE,2020-10-10,406218.178015
6681,LAMBAYEQUE,2020-10-12,477089.602158
6682,LAMBAYEQUE,2020-10-13,380620.080028
6683,LAMBAYEQUE,2020-10-14,338443.87333
6684,LAMBAYEQUE,2020-10-15,299780.460017
6685,LAMBAYEQUE,2020-10-16,663574.586329
6686,LAMBAYEQUE,2020-10-17,508473.424315
6687,LAMBAYEQUE,2020-10-19,313328.242187
6688,LAMBAYEQUE,2020-10-20,333597.041586
6689,LAMBAYEQUE,2020-10-21,324273.824157
6690,LAMBAYEQUE,2020-10-22,312772.910652
6691,LAMBAYEQUE,2020-10-23,477272.075233
6692,LAMBAYEQUE,2020-10-24,302763.94811
6693,LAMBAYEQUE,2020-10-26,388279.600992
6694,LAMBAYEQUE,2020-10-27,365809.042272
6695,LAMBAYEQUE,2020-10-28,289948.458913
6696,LAMBAYEQUE,2020-10-29,314166.988903
6697,LAMBAYEQUE,2020-10-30,270013.791446
6698,LAMBAYEQUE,2020-10-31,338158.38247
6699,LAMBAYEQUE,2020-11-02,297891.91107
6700,LAMBAYEQUE,2020-11-03,420045.877827
6701,LAMBAYEQUE,2020-11-04,443670.908646
6702,LAMBAYEQUE,2020-11-05,322863.794152
6703,LAMBAYEQUE,2020-11-06,353472.439855
6704,LAMBAYEQUE,2020-11-07,434543.574711
6705,LAMBAYEQUE,2020-11-09,298841.53166
6706,LAMBAYEQUE,2020-11-10,384859.108885
6707,LAMBAYEQUE,2020-11-11,322870.993716
6708,LAMBAYEQUE,2020-11-12,239318.506402
6709,LAMBAYEQUE,2020-11-13,423729.116676
6710,LAMBAYEQUE,2020-11-14,320772.574509
6711,LAMBAYEQUE,2020-11-16,742673.176612
6712,LAMBAYEQUE,2020-11-17,448070.518405
6713,LAMBAYEQUE,2020-11-18,374178.993077
6714,LAMBAYEQUE,2020-11-19,220871.769688
6715,LAMBAYEQUE,2020-11-20,487969.282851
6716,LAMBAYEQUE,2020-11-21,315084.875225
6717,LAMBAYEQUE,2020-11-23,276876.326314
6718,LAMBAYEQUE,2020-11-24,478704.832506
6719,LAMBAYEQUE,2020-11-25,381685.845112
6720,LAMBAYEQUE,2020-11-26,312732.616115
6721,LAMBAYEQUE,2020-11-27,530175.385266
6722,LAMBAYEQUE,2020-11-28,193499.82165
6723,LAMBAYEQUE,2020-11-30,255015.293386
6724,LAMBAYEQUE,2020-12-01,443280.391228
6725,LAMBAYEQUE,2020-12-02,548807.226305
6726,LAMBAYEQUE,2020-12-03,317930.751527
6727,LAMBAYEQUE,2020-12-04,394835.308949
6728,LAMBAYEQUE,2020-12-05,412299.829427
6729,LAMBAYEQUE,2020-12-07,404301.586967
6730,LAMBAYEQUE,2020-12-08,583917.35359
6731,LAMBAYEQUE,2020-12-09,797816.534066
6732,LAMBAYEQUE,2020-12-10,539572.575804
6733,LAMBAYEQUE,2020-12-11,450121.704932
6734,LAMBAYEQUE,2020-12-12,521937.524259
6735,LAMBAYEQUE,2020-12-14,442136.156785
6736,LAMBAYEQUE,2020-12-15,443376.009333
6737,LAMBAYEQUE,2020-12-16,402738.818396
6738,LAMBAYEQUE,2020-12-17,358587.287815
6739,LAMBAYEQUE,2020-12-18,663210.783913
6740,LAMBAYEQUE,2020-12-19,439426.226485
6741,LAMBAYEQUE,2020-12-21,430762.900945
6742,LAMBAYEQUE,2020-12-22,375061.99837
6743,LAMBAYEQUE,2020-12-23,272246.619521
6744,LAMBAYEQUE,2020-12-24,263901.162544
6745,LAMBAYEQUE,2020-12-26,122833.995615
6746,LAMBAYEQUE,2020-12-28,452164.090475
6747,LAMBAYEQUE,2020-12-29,458015.870417
6748,LAMBAYEQUE,2020-12-30,567035.669402
6749,LAMBAYEQUE,2020-12-31,236112.147469
6750,LAMBAYEQUE,2021-01-02,56302.6866
6751,LAMBAYEQUE,2021-01-04,505294.33122
6752,LAMBAYEQUE,2021-01-05,677905.814735
6753,LAMBAYEQUE,2021-01-06,855524.82888
6754,LAMBAYEQUE,2021-01-07,511511.29542
6755,LAMBAYEQUE,2021-01-08,547053.778748
6756,LAMBAYEQUE,2021-01-09,927551.973108
6757,LAMBAYEQUE,2021-01-11,448287.008021
6758,LAMBAYEQUE,2021-01-12,700680.310713
6759,LAMBAYEQUE,2021-01-13,439414.956812
6760,LAMBAYEQUE,2021-01-14,382409.918261
6761,LAMBAYEQUE,2021-01-15,392412.746388
6762,LAMBAYEQUE,2021-01-16,512496.773761
6763,LAMBAYEQUE,2021-01-18,501284.87646
6764,LAMBAYEQUE,2021-01-19,580739.257413
6765,LAMBAYEQUE,2021-01-20,460492.363472
6766,LAMBAYEQUE,2021-01-21,295026.202925
6767,LAMBAYEQUE,2021-01-22,591059.040222
6768,LAMBAYEQUE,2021-01-23,420906.896141
6769,LAMBAYEQUE,2021-01-25,676792.638848
6770,LAMBAYEQUE,2021-01-26,507642.207628
6771,LAMBAYEQUE,2021-01-27,556590.442941
6772,LAMBAYEQUE,2021-01-28,427280.204594
6773,LAMBAYEQUE,2021-01-29,615642.030865
6774,LAMBAYEQUE,2021-01-30,739253.832918
6775,LAMBAYEQUE,2021-02-01,460723.503092
6776,LAMBAYEQUE,2021-02-02,607484.475808
6777,LAMBAYEQUE,2021-02-03,644451.61633
6778,LAMBAYEQUE,2021-02-04,664457.671438
6779,LAMBAYEQUE,2021-02-05,1010730.208308
6780,LAMBAYEQUE,2021-02-06,727431.61098
6781,LAMBAYEQUE,2021-02-08,1031169.213842
6782,LAMBAYEQUE,2021-02-09,704455.821281
6783,LAMBAYEQUE,2021-02-10,707634.324409
6784,LAMBAYEQUE,2021-02-11,807996.729272
6785,LAMBAYEQUE,2021-02-12,762463.214437
6786,LAMBAYEQUE,2021-02-13,634166.396977
6787,LAMBAYEQUE,2021-02-15,476973.762698
6788,LAMBAYEQUE,2021-02-16,616193.896811
6789,LAMBAYEQUE,2021-02-17,610453.567053
6790,LAMBAYEQUE,2021-02-18,601923.656725
6791,LAMBAYEQUE,2021-02-19,544605.447017
6792,LAMBAYEQUE,2021-02-20,434677.259804
6793,LAMBAYEQUE,2021-02-22,539134.138557
6794,LAMBAYEQUE,2021-02-23,609881.778947
6795,LAMBAYEQUE,2021-02-24,396123.895696
6796,LAMBAYEQUE,2021-02-25,547472.726194
6797,LAMBAYEQUE,2021-02-26,473987.040462
6798,LAMBAYEQUE,2021-02-27,607028.706237
6799,LAMBAYEQUE,2021-03-01,308797.288308
6800,LAMBAYEQUE,2021-03-02,423791.518342
6801,LAMBAYEQUE,2021-03-03,323507.860418
6802,LAMBAYEQUE,2021-03-04,525185.351857
6803,LAMBAYEQUE,2021-03-05,565403.195858
6804,LAMBAYEQUE,2021-03-06,448542.253056
6805,LAMBAYEQUE,2021-03-08,465839.3845
6806,LAMBAYEQUE,2021-03-09,431577.546182
6807,LAMBAYEQUE,2021-03-10,342622.586918
6808,LAMBAYEQUE,2021-03-11,378754.038624
6809,LAMBAYEQUE,2021-03-12,448427.342248
6810,LAMBAYEQUE,2021-03-13,405271.161797
6811,LAMBAYEQUE,2021-03-15,392811.32353
6812,LAMBAYEQUE,2021-03-16,357741.163542
6813,LAMBAYEQUE,2021-03-17,372319.896356
6814,LAMBAYEQUE,2021-03-18,653104.937642
6815,LAMBAYEQUE,2021-03-19,546426.82782
6816,LAMBAYEQUE,2021-03-20,405411.147811
6817,LAMBAYEQUE,2021-03-22,430224.143245
6818,LAMBAYEQUE,2021-03-23,417946.435955
6819,LAMBAYEQUE,2021-03-24,426525.899666
6820,LAMBAYEQUE,2021-03-25,318208.640476
6821,LAMBAYEQUE,2021-03-26,550709.949811
6822,LAMBAYEQUE,2021-03-27,474031.178074
6823,LAMBAYEQUE,2021-03-29,394556.196577
6824,LAMBAYEQUE,2021-03-30,424063.349292
6825,LAMBAYEQUE,2021-03-31,713968.495461
6826,LAMBAYEQUE,2021-04-01,106061.502297
6827,LAMBAYEQUE,2021-04-03,192641.29174
6828,LAMBAYEQUE,2021-04-05,495375.982015
6829,LAMBAYEQUE,2021-04-06,645465.908742
6830,LAMBAYEQUE,2021-04-07,609767.777365
6831,LAMBAYEQUE,2021-04-08,485852.227523
6832,LAMBAYEQUE,2021-04-09,625296.415875
6833,LAMBAYEQUE,2021-04-10,808326.134797
6834,LAMBAYEQUE,2021-04-12,528305.649452
6835,LAMBAYEQUE,2021-04-13,432286.923176
6836,LAMBAYEQUE,2021-04-14,446932.497417
6837,LAMBAYEQUE,2021-04-15,749211.573351
6838,LAMBAYEQUE,2021-04-16,772101.235727
6839,LAMBAYEQUE,2021-04-17,514329.92789
6840,LAMBAYEQUE,2021-04-19,347054.837445
6841,LAMBAYEQUE,2021-04-20,412838.380901
6842,LAMBAYEQUE,2021-04-21,276273.51046
6843,LAMBAYEQUE,2021-04-22,263405.883345
6844,LAMBAYEQUE,2021-04-23,375529.148929
6845,LAMBAYEQUE,2021-04-24,291758.051871
6846,LAMBAYEQUE,2021-04-26,363930.886632
6847,LAMBAYEQUE,2021-04-27,628336.445768
6848,LAMBAYEQUE,2021-04-28,470389.400636
6849,LAMBAYEQUE,2021-04-29,331248.008083
6850,LAMBAYEQUE,2021-04-30,417768.703361
6851,LAMBAYEQUE,2021-05-03,381532.720327
6852,LAMBAYEQUE,2021-05-04,540027.419305
6853,LAMBAYEQUE,2021-05-05,766714.195163
6854,LAMBAYEQUE,2021-05-06,224425.121441
6855,LAMBAYEQUE,2021-05-07,338591.385433
6856,LAMBAYEQUE,2021-05-08,510324.793635
6857,LAMBAYEQUE,2021-05-10,296581.482757
6858,LAMBAYEQUE,2021-05-11,383484.804587
6859,LAMBAYEQUE,2021-05-12,467339.297467
6860,LAMBAYEQUE,2021-05-13,408136.470196
6861,LAMBAYEQUE,2021-05-14,489868.163577
6862,LAMBAYEQUE,2021-05-15,232926.798581
6863,LAMBAYEQUE,2021-05-17,576062.160154
6864,LAMBAYEQUE,2021-05-18,355194.232205
6865,LAMBAYEQUE,2021-05-19,517850.665551
6866,LAMBAYEQUE,2021-05-20,248243.777387
6867,LAMBAYEQUE,2021-05-21,543140.840226
6868,LAMBAYEQUE,2021-05-22,358158.70205
6869,LAMBAYEQUE,2021-05-24,528265.219622
6870,LAMBAYEQUE,2021-05-25,577291.469791
6871,LAMBAYEQUE,2021-05-26,217259.844459
6872,LAMBAYEQUE,2021-05-27,297014.49227
6873,LAMBAYEQUE,2021-05-28,534238.924403
6874,LAMBAYEQUE,2021-05-29,445024.77842
6875,LAMBAYEQUE,2021-05-31,498083.875956
6876,LAMBAYEQUE,2021-06-01,285413.49493
6877,LAMBAYEQUE,2021-06-02,321111.438011
6878,LAMBAYEQUE,2021-06-03,287593.779526
6879,LAMBAYEQUE,2021-06-04,443926.632676
6880,LAMBAYEQUE,2021-06-05,285295.656928
6881,LAMBAYEQUE,2021-06-07,382761.705215
6882,LAMBAYEQUE,2021-06-08,506445.370051
6883,LAMBAYEQUE,2021-06-09,273347.441037
6884,LAMBAYEQUE,2021-06-10,280109.529738
6885,LAMBAYEQUE,2021-06-11,332894.355817
6886,LAMBAYEQUE,2021-06-12,324368.605995
6887,LAMBAYEQUE,2021-06-14,308088.896569
6888,LAMBAYEQUE,2021-06-15,259487.465077
6889,LAMBAYEQUE,2021-06-16,327776.527331
6890,LAMBAYEQUE,2021-06-17,423720.676444
6891,LAMBAYEQUE,2021-06-18,426465.601463
6892,LAMBAYEQUE,2021-06-19,192075.471504
6893,LAMBAYEQUE,2021-06-21,497880.014893
6894,LAMBAYEQUE,2021-06-22,499756.03084
6895,LAMBAYEQUE,2021-06-23,579291.852251
6896,LAMBAYEQUE,2021-06-24,403970.343135
6897,LAMBAYEQUE,2021-06-25,534734.729607
6898,LAMBAYEQUE,2021-06-26,448283.881365
6899,LIMA,2019-09-01,193816.281487
6900,LIMA,2019-09-02,3692043.2810750003
6901,LIMA,2019-09-03,3556723.50332
6902,LIMA,2019-09-04,4354893.008439
6903,LIMA,2019-09-05,4115701.99442
6904,LIMA,2019-09-06,4614560.626440001
6905,LIMA,2019-09-07,3906202.757559
6906,LIMA,2019-09-08,167138.436879
6907,LIMA,2019-09-09,3665813.940088
6908,LIMA,2019-09-10,6665223.638397
6909,LIMA,2019-09-11,4143193.968301
6910,LIMA,2019-09-12,4207721.987503
6911,LIMA,2019-09-13,4340802.391012
6912,LIMA,2019-09-14,4000059.966631
6913,LIMA,2019-09-15,146257.802897
6914,LIMA,2019-09-16,4269488.454651
6915,LIMA,2019-09-17,4019244.264652
6916,LIMA,2019-09-18,4346818.224321
6917,LIMA,2019-09-19,3962402.490047
6918,LIMA,2019-09-20,4751116.795664
6919,LIMA,2019-09-21,3563678.194847
6920,LIMA,2019-09-22,163677.590536
6921,LIMA,2019-09-23,3979366.0555470004
6922,LIMA,2019-09-24,5452502.49858
6923,LIMA,2019-09-25,5251629.596644999
6924,LIMA,2019-09-26,3866096.683117
6925,LIMA,2019-09-27,4241862.830244
6926,LIMA,2019-09-28,3707706.100106
6927,LIMA,2019-09-29,203252.755268
6928,LIMA,2019-09-30,7606129.575309
6929,LIMA,2019-10-01,2521708.934992
6930,LIMA,2019-10-02,3476449.4726360003
6931,LIMA,2019-10-03,3466078.298062
6932,LIMA,2019-10-04,4986569.627438
6933,LIMA,2019-10-05,4371661.079365
6934,LIMA,2019-10-06,173228.424669
6935,LIMA,2019-10-07,3826711.511184
6936,LIMA,2019-10-08,3085468.551678
6937,LIMA,2019-10-09,3645566.39024
6938,LIMA,2019-10-10,4122116.036111
6939,LIMA,2019-10-11,4315013.556394001
6940,LIMA,2019-10-12,4277275.357364
6941,LIMA,2019-10-13,158496.644232
6942,LIMA,2019-10-14,4318605.886296
6943,LIMA,2019-10-15,3870860.891085
6944,LIMA,2019-10-16,4156842.4601880005
6945,LIMA,2019-10-17,5235302.334686
6946,LIMA,2019-10-18,5302890.431121
6947,LIMA,2019-10-19,5822283.204267
6948,LIMA,2019-10-20,1948184.647896
6949,LIMA,2019-10-21,5786093.736416999
6950,LIMA,2019-10-22,4261426.743087
6951,LIMA,2019-10-23,4901946.051886
6952,LIMA,2019-10-24,4509740.324385
6953,LIMA,2019-10-25,6036716.588909
6954,LIMA,2019-10-26,4971875.546537
6955,LIMA,2019-10-27,180182.245361
6956,LIMA,2019-10-28,4572989.580931
6957,LIMA,2019-10-29,5872874.067559
6958,LIMA,2019-10-30,5469329.291199
6959,LIMA,2019-10-31,7684218.273043999
6960,LIMA,2019-11-01,800812.4497049999
6961,LIMA,2019-11-02,3641594.0255940002
6962,LIMA,2019-11-03,169036.358525
6963,LIMA,2019-11-04,4658744.826292001
6964,LIMA,2019-11-05,4393554.462311001
6965,LIMA,2019-11-06,5229378.245231001
6966,LIMA,2019-11-07,4994982.920108
6967,LIMA,2019-11-08,6508302.210687
6968,LIMA,2019-11-09,4366624.353744
6969,LIMA,2019-11-10,153505.21265
6970,LIMA,2019-11-11,4264794.90811
6971,LIMA,2019-11-12,4886824.462814
6972,LIMA,2019-11-13,4035408.816978
6973,LIMA,2019-11-14,4478770.363174001
6974,LIMA,2019-11-15,4657434.810465
6975,LIMA,2019-11-16,4270326.7020769995
6976,LIMA,2019-11-17,132575.77213
6977,LIMA,2019-11-18,4533971.887735
6978,LIMA,2019-11-19,4424011.601224
6979,LIMA,2019-11-20,4665941.9857749995
6980,LIMA,2019-11-21,4406517.20498
6981,LIMA,2019-11-22,3949972.1386369998
6982,LIMA,2019-11-23,3959206.547347
6983,LIMA,2019-11-24,147393.160238
6984,LIMA,2019-11-25,4542511.541497
6985,LIMA,2019-11-26,5298087.0193610005
6986,LIMA,2019-11-27,4263866.048325
6987,LIMA,2019-11-28,4803992.31977
6988,LIMA,2019-11-29,5232901.0013810005
6989,LIMA,2019-11-30,5996568.986188
6990,LIMA,2019-12-01,204573.508114
6991,LIMA,2019-12-02,4605574.625845999
6992,LIMA,2019-12-03,4610879.348109
6993,LIMA,2019-12-04,3991429.763134
6994,LIMA,2019-12-05,4673779.051891
6995,LIMA,2019-12-06,3878419.563418
6996,LIMA,2019-12-07,4110723.545161
6997,LIMA,2019-12-08,151365.697786
6998,LIMA,2019-12-09,4649387.189417
6999,LIMA,2019-12-10,5680408.043402
7000,LIMA,2019-12-11,5886284.122192999
7001,LIMA,2019-12-12,4858199.865236
7002,LIMA,2019-12-13,3970348.776013
7003,LIMA,2019-12-14,4821747.976722
7004,LIMA,2019-12-15,445585.051925
7005,LIMA,2019-12-16,4555553.099401
7006,LIMA,2019-12-17,4586931.873740001
7007,LIMA,2019-12-18,4628265.362627
7008,LIMA,2019-12-19,4449660.440339
7009,LIMA,2019-12-20,5169355.256757
7010,LIMA,2019-12-21,5918196.045091
7011,LIMA,2019-12-22,633644.1300959999
7012,LIMA,2019-12-23,3560613.153577
7013,LIMA,2019-12-24,1907399.855501
7014,LIMA,2019-12-25,11212.072039
7015,LIMA,2019-12-26,3921309.7516469997
7016,LIMA,2019-12-27,4091031.2488969998
7017,LIMA,2019-12-28,4883934.995238
7018,LIMA,2019-12-29,983269.859524
7019,LIMA,2019-12-30,4243909.275416
7020,LIMA,2019-12-31,3649860.1106310003
7021,LIMA,2020-01-01,34684.537434
7022,LIMA,2020-01-02,2600180.550179
7023,LIMA,2020-01-03,4088321.831169
7024,LIMA,2020-01-04,5784036.01962
7025,LIMA,2020-01-05,769.731328
7026,LIMA,2020-01-06,5251155.626142
7027,LIMA,2020-01-07,5478668.637543
7028,LIMA,2020-01-08,6009680.225527
7029,LIMA,2020-01-09,6023201.561048
7030,LIMA,2020-01-10,5459143.208745999
7031,LIMA,2020-01-11,5773773.664558
7032,LIMA,2020-01-12,148703.027078
7033,LIMA,2020-01-13,5223833.7043200005
7034,LIMA,2020-01-14,4824602.500269
7035,LIMA,2020-01-15,5819085.6799490005
7036,LIMA,2020-01-16,6435313.514913
7037,LIMA,2020-01-17,8031588.612565
7038,LIMA,2020-01-18,4584260.249037
7039,LIMA,2020-01-19,111700.641922
7040,LIMA,2020-01-20,5255549.701485001
7041,LIMA,2020-01-21,5150747.9499200005
7042,LIMA,2020-01-22,6104997.24464
7043,LIMA,2020-01-23,5909952.487321
7044,LIMA,2020-01-24,5336934.982526
7045,LIMA,2020-01-25,4303836.762763
7046,LIMA,2020-01-26,139557.758476
7047,LIMA,2020-01-27,4187551.677308
7048,LIMA,2020-01-28,3859914.011308
7049,LIMA,2020-01-29,3928320.34847
7050,LIMA,2020-01-30,4766852.364304
7051,LIMA,2020-01-31,5045266.674403
7052,LIMA,2020-02-01,3043159.651769
7053,LIMA,2020-02-02,151944.850361
7054,LIMA,2020-02-03,3823819.76519
7055,LIMA,2020-02-04,4349448.60912
7056,LIMA,2020-02-05,4116329.078664
7057,LIMA,2020-02-06,4250744.741315
7058,LIMA,2020-02-07,4489892.158739
7059,LIMA,2020-02-08,5338150.543345
7060,LIMA,2020-02-09,117683.94446
7061,LIMA,2020-02-10,3769986.544967
7062,LIMA,2020-02-11,3693038.2636909997
7063,LIMA,2020-02-12,3770526.582817
7064,LIMA,2020-02-13,3547453.672214
7065,LIMA,2020-02-14,5170148.048734
7066,LIMA,2020-02-15,3311685.9257300003
7067,LIMA,2020-02-16,265037.896254
7068,LIMA,2020-02-17,4367539.894223
7069,LIMA,2020-02-18,4768609.494484
7070,LIMA,2020-02-19,3905222.261334
7071,LIMA,2020-02-20,4067609.659848
7072,LIMA,2020-02-21,3326933.33117
7073,LIMA,2020-02-22,3382859.038885
7074,LIMA,2020-02-23,190173.834963
7075,LIMA,2020-02-24,3858956.899744
7076,LIMA,2020-02-25,3457819.161243
7077,LIMA,2020-02-26,3449204.073502
7078,LIMA,2020-02-27,3654064.521051
7079,LIMA,2020-02-28,5539946.17499
7080,LIMA,2020-02-29,4493604.558546
7081,LIMA,2020-03-01,130191.533226
7082,LIMA,2020-03-02,3409916.516074
7083,LIMA,2020-03-03,3807737.8953509997
7084,LIMA,2020-03-04,5019090.593225
7085,LIMA,2020-03-05,4026078.4485190003
7086,LIMA,2020-03-06,4303817.087687
7087,LIMA,2020-03-07,4519017.8792860005
7088,LIMA,2020-03-08,181219.579917
7089,LIMA,2020-03-09,4334568.890026
7090,LIMA,2020-03-10,3398509.3970870003
7091,LIMA,2020-03-11,5493026.278014
7092,LIMA,2020-03-12,4517205.182011001
7093,LIMA,2020-03-13,3613146.551833
7094,LIMA,2020-03-14,3279640.436063
7095,LIMA,2020-03-15,397292.79367
7096,LIMA,2020-03-16,2733258.855622
7097,LIMA,2020-03-17,2572075.098409
7098,LIMA,2020-03-18,2246263.649052
7099,LIMA,2020-03-19,2199749.5522129997
7100,LIMA,2020-03-20,2674083.395963
7101,LIMA,2020-03-21,1885737.2495799998
7102,LIMA,2020-03-22,95374.602763
7103,LIMA,2020-03-23,2699974.438399
7104,LIMA,2020-03-24,3392455.00806
7105,LIMA,2020-03-25,3531322.777403
7106,LIMA,2020-03-26,3134565.1448049997
7107,LIMA,2020-03-27,3608057.46807
7108,LIMA,2020-03-28,3850146.8973720004
7109,LIMA,2020-03-29,121562.03235
7110,LIMA,2020-03-30,4465096.251093
7111,LIMA,2020-03-31,4809818.123451999
7112,LIMA,2020-04-01,3289618.0501240003
7113,LIMA,2020-04-02,6002632.7897
7114,LIMA,2020-04-03,5197443.8828219995
7115,LIMA,2020-04-04,3900595.210186
7116,LIMA,2020-04-06,3866219.918218
7117,LIMA,2020-04-07,4622512.878902
7118,LIMA,2020-04-08,4004066.405435
7119,LIMA,2020-04-09,19861.119631
7120,LIMA,2020-04-10,0.009663
7121,LIMA,2020-04-11,4850329.893208
7122,LIMA,2020-04-13,4587012.002552999
7123,LIMA,2020-04-14,4741883.998051001
7124,LIMA,2020-04-15,6105092.036798
7125,LIMA,2020-04-16,6675220.791065
7126,LIMA,2020-04-17,6307892.129463
7127,LIMA,2020-04-18,6650555.375386
7128,LIMA,2020-04-19,4.242203
7129,LIMA,2020-04-20,5558304.605539
7130,LIMA,2020-04-21,5548017.0191089995
7131,LIMA,2020-04-22,5964344.252347
7132,LIMA,2020-04-23,5878573.018003
7133,LIMA,2020-04-24,5105470.738190999
7134,LIMA,2020-04-25,5556312.534298999
7135,LIMA,2020-04-26,8.103567
7136,LIMA,2020-04-27,6733337.340812
7137,LIMA,2020-04-28,6317641.257774
7138,LIMA,2020-04-29,5044518.479168001
7139,LIMA,2020-04-30,5838301.277307
7140,LIMA,2020-05-01,714037.053812
7141,LIMA,2020-05-02,4789321.901319999
7142,LIMA,2020-05-03,768.01061
7143,LIMA,2020-05-04,5248389.488739
7144,LIMA,2020-05-05,4796401.506694
7145,LIMA,2020-05-06,5849586.386397
7146,LIMA,2020-05-07,6075066.639112
7147,LIMA,2020-05-08,4908230.158859
7148,LIMA,2020-05-09,4451364.460459
7149,LIMA,2020-05-11,5621825.63638
7150,LIMA,2020-05-12,4998065.462925999
7151,LIMA,2020-05-13,6055333.82304
7152,LIMA,2020-05-14,6600284.51031
7153,LIMA,2020-05-15,5337493.938306
7154,LIMA,2020-05-16,5807841.708055001
7155,LIMA,2020-05-17,57330.729245
7156,LIMA,2020-05-18,4940109.642438
7157,LIMA,2020-05-19,5400389.967796
7158,LIMA,2020-05-20,5804297.94535
7159,LIMA,2020-05-21,6035254.660162
7160,LIMA,2020-05-22,5246665.22856
7161,LIMA,2020-05-23,4950256.354932
7162,LIMA,2020-05-24,1.17245
7163,LIMA,2020-05-25,5343392.132068999
7164,LIMA,2020-05-26,5058155.755108
7165,LIMA,2020-05-27,6036946.063397001
7166,LIMA,2020-05-28,5744853.114927
7167,LIMA,2020-05-29,5130859.9047489995
7168,LIMA,2020-05-30,6272957.22074
7169,LIMA,2020-06-01,4536141.026005001
7170,LIMA,2020-06-02,5926926.659071
7171,LIMA,2020-06-03,5011333.72482
7172,LIMA,2020-06-04,5243852.646949
7173,LIMA,2020-06-05,5501571.352638
7174,LIMA,2020-06-06,4179551.625124
7175,LIMA,2020-06-07,1800.13062
7176,LIMA,2020-06-08,5351311.259426
7177,LIMA,2020-06-09,5039942.453690001
7178,LIMA,2020-06-10,4903235.004713
7179,LIMA,2020-06-11,4933338.350047
7180,LIMA,2020-06-12,4695634.923754
7181,LIMA,2020-06-13,3767230.527695
7182,LIMA,2020-06-15,4132319.3128259997
7183,LIMA,2020-06-16,5854116.451777999
7184,LIMA,2020-06-17,3602555.627157
7185,LIMA,2020-06-18,4657128.924723
7186,LIMA,2020-06-19,4789155.320273
7187,LIMA,2020-06-20,4251893.607318
7188,LIMA,2020-06-21,0.3183
7189,LIMA,2020-06-22,5293424.888219
7190,LIMA,2020-06-23,5323840.1804990005
7191,LIMA,2020-06-24,8959949.993823001
7192,LIMA,2020-06-25,4846428.189402
7193,LIMA,2020-06-26,4673516.858535
7194,LIMA,2020-06-27,4566439.577167001
7195,LIMA,2020-06-29,3559643.06369
7196,LIMA,2020-06-30,6463151.725552
7197,LIMA,2020-07-01,5400810.868346
7198,LIMA,2020-07-02,5643182.6891250005
7199,LIMA,2020-07-03,3857389.809754
7200,LIMA,2020-07-04,4135093.665381
7201,LIMA,2020-07-05,145842.046955
7202,LIMA,2020-07-06,4706809.248005
7203,LIMA,2020-07-07,5141844.74011
7204,LIMA,2020-07-08,4734282.420067
7205,LIMA,2020-07-09,4777361.317672
7206,LIMA,2020-07-10,4155189.79162
7207,LIMA,2020-07-11,4182937.6151759997
7208,LIMA,2020-07-13,3557994.478956
7209,LIMA,2020-07-14,3980320.31653
7210,LIMA,2020-07-15,4955728.511283
7211,LIMA,2020-07-16,5440167.717381
7212,LIMA,2020-07-17,4209112.620057
