,Localidad,Fecha,Soles
5793,LA LIBERTAD,2019-11-22,256843.73
5794,LA LIBERTAD,2019-11-23,247413.12
5795,LA LIBERTAD,2019-11-24,2718.24
5796,LA LIBERTAD,2019-11-25,406813.46
5797,LA LIBERTAD,2019-11-26,268981.86
5798,LA LIBERTAD,2019-11-27,199883.87
5799,LA LIBERTAD,2019-11-28,283965.61
5800,LA LIBERTAD,2019-11-29,198536.33
5801,LA LIBERTAD,2019-11-30,351379.57
5802,LA LIBERTAD,2019-12-02,206154.08
5803,LA LIBERTAD,2019-12-03,226582.62
5804,LA LIBERTAD,2019-12-04,224089.04
5805,LA LIBERTAD,2019-12-05,213563.73
5806,LA LIBERTAD,2019-12-06,176719.33
5807,LA LIBERTAD,2019-12-07,188087.76
5808,LA LIBERTAD,2019-12-08,5912.68
5809,LA LIBERTAD,2019-12-09,303200.63
5810,LA LIBERTAD,2019-12-10,309114.33
5811,LA LIBERTAD,2019-12-11,198838.9
5812,LA LIBERTAD,2019-12-12,258689.53
5813,LA LIBERTAD,2019-12-13,307282.21
5814,LA LIBERTAD,2019-12-14,135112.81
5815,LA LIBERTAD,2019-12-15,68215.41
5816,LA LIBERTAD,2019-12-16,296766.38
5817,LA LIBERTAD,2019-12-17,252157.42
5818,LA LIBERTAD,2019-12-18,441059.44
5819,LA LIBERTAD,2019-12-19,311163.38
5820,LA LIBERTAD,2019-12-20,209532.95
5821,LA LIBERTAD,2019-12-21,149525.87
5822,LA LIBERTAD,2019-12-22,2362.98
5823,LA LIBERTAD,2019-12-23,157042.09
5824,LA LIBERTAD,2019-12-24,33311.29
5825,LA LIBERTAD,2019-12-26,103776.88
5826,LA LIBERTAD,2019-12-27,63124.15
5827,LA LIBERTAD,2019-12-28,79076.71
5828,LA LIBERTAD,2019-12-29,11998.29
5829,LA LIBERTAD,2019-12-30,469252.36
5830,LA LIBERTAD,2019-12-31,58391.91
5831,LA LIBERTAD,2020-01-02,174746.16
5832,LA LIBERTAD,2020-01-03,193666.99
5833,LA LIBERTAD,2020-01-04,234926.47
5834,LA LIBERTAD,2020-01-06,359344.72
5835,LA LIBERTAD,2020-01-07,280159.01
5836,LA LIBERTAD,2020-01-08,318331.15
5837,LA LIBERTAD,2020-01-09,329442.67
5838,LA LIBERTAD,2020-01-10,187953.81
5839,LA LIBERTAD,2020-01-11,347101.81
5840,LA LIBERTAD,2020-01-12,5954.69
5841,LA LIBERTAD,2020-01-13,329575.24
5842,LA LIBERTAD,2020-01-14,284695.69
5843,LA LIBERTAD,2020-01-15,317605.49
5844,LA LIBERTAD,2020-01-16,244473.74
5845,LA LIBERTAD,2020-01-17,247534.29
5846,LA LIBERTAD,2020-01-18,336880.69
5847,LA LIBERTAD,2020-01-19,629.83
5848,LA LIBERTAD,2020-01-20,274557.96
5849,LA LIBERTAD,2020-01-21,79525.19
5850,LA LIBERTAD,2020-01-22,109179.73
5851,LA LIBERTAD,2020-01-23,259361.02
5852,LA LIBERTAD,2020-01-24,143781.91
5853,LA LIBERTAD,2020-01-25,145418.77
5854,LA LIBERTAD,2020-01-26,5619.92
5855,LA LIBERTAD,2020-01-27,446698.04
5856,LA LIBERTAD,2020-01-28,225391.87
5857,LA LIBERTAD,2020-01-29,190874.11
5858,LA LIBERTAD,2020-01-30,219837.06
5859,LA LIBERTAD,2020-01-31,316787.69
5860,LA LIBERTAD,2020-02-01,226891.74
5861,LA LIBERTAD,2020-02-02,175.68
5862,LA LIBERTAD,2020-02-03,201661.36
5863,LA LIBERTAD,2020-02-04,179621.69
5864,LA LIBERTAD,2020-02-05,213574.59
5865,LA LIBERTAD,2020-02-06,207531.88
5866,LA LIBERTAD,2020-02-07,127255.54
5867,LA LIBERTAD,2020-02-08,135626.58
5868,LA LIBERTAD,2020-02-09,327.87
5869,LA LIBERTAD,2020-02-10,282338.12
5870,LA LIBERTAD,2020-02-11,181298.5
5871,LA LIBERTAD,2020-02-12,177092.56
5872,LA LIBERTAD,2020-02-13,178396.37
5873,LA LIBERTAD,2020-02-14,249366.57
5874,LA LIBERTAD,2020-02-15,215109.11
5875,LA LIBERTAD,2020-02-16,345.94
5876,LA LIBERTAD,2020-02-17,176944.62
5877,LA LIBERTAD,2020-02-18,158722.35
5878,LA LIBERTAD,2020-02-19,305551.69
5879,LA LIBERTAD,2020-02-20,270778.61
5880,LA LIBERTAD,2020-02-21,135863.68
5881,LA LIBERTAD,2020-02-22,227707.78
5882,LA LIBERTAD,2020-02-23,4620.86
5883,LA LIBERTAD,2020-02-24,263674.96
5884,LA LIBERTAD,2020-02-25,154308.97
5885,LA LIBERTAD,2020-02-26,183979.46
5886,LA LIBERTAD,2020-02-27,228811.57
5887,LA LIBERTAD,2020-02-28,141529.52
5888,LA LIBERTAD,2020-02-29,380702.33
5889,LA LIBERTAD,2020-03-02,209208.91
5890,LA LIBERTAD,2020-03-03,200865.22
5891,LA LIBERTAD,2020-03-04,219733.59
5892,LA LIBERTAD,2020-03-05,207258.22
5893,LA LIBERTAD,2020-03-06,176585.06
5894,LA LIBERTAD,2020-03-07,256795.01
5895,LA LIBERTAD,2020-03-08,7758.04
5896,LA LIBERTAD,2020-03-09,236406.51
5897,LA LIBERTAD,2020-03-10,225443.33
5898,LA LIBERTAD,2020-03-11,396301.4
5899,LA LIBERTAD,2020-03-12,220769.41
5900,LA LIBERTAD,2020-03-13,384415.17
5901,LA LIBERTAD,2020-03-14,283642.59
5902,LA LIBERTAD,2020-03-15,1365.24
5903,LA LIBERTAD,2020-03-16,540681.36
5904,LA LIBERTAD,2020-03-17,228712.67
5905,LA LIBERTAD,2020-03-18,125168.5
5906,LA LIBERTAD,2020-03-19,66201.25
5907,LA LIBERTAD,2020-03-20,53323.98
5908,LA LIBERTAD,2020-03-21,62990.35
5909,LA LIBERTAD,2020-03-23,132645.69
5910,LA LIBERTAD,2020-03-24,185992.41
5911,LA LIBERTAD,2020-03-25,190220.34
5912,LA LIBERTAD,2020-03-26,446398.49
5913,LA LIBERTAD,2020-03-27,145117.94
5914,LA LIBERTAD,2020-03-28,178489.91
5915,LA LIBERTAD,2020-03-30,270728.42
5916,LA LIBERTAD,2020-03-31,124176.55
5917,LA LIBERTAD,2020-04-01,69397.84
5918,LA LIBERTAD,2020-04-02,77719.79
5919,LA LIBERTAD,2020-04-03,127291.03
5920,LA LIBERTAD,2020-04-04,75022.12
5921,LA LIBERTAD,2020-04-06,208028.1
5922,LA LIBERTAD,2020-04-07,111683.87
5923,LA LIBERTAD,2020-04-08,67390.62
5924,LA LIBERTAD,2020-04-10,51.87
5925,LA LIBERTAD,2020-04-13,313362.22
5926,LA LIBERTAD,2020-04-14,221486.87
5927,LA LIBERTAD,2020-04-15,268758.77
5928,LA LIBERTAD,2020-04-16,263090.71
5929,LA LIBERTAD,2020-04-17,257411.43
5930,LA LIBERTAD,2020-04-18,357770.25
5931,LA LIBERTAD,2020-04-20,190663.69
5932,LA LIBERTAD,2020-04-21,218552.82
5933,LA LIBERTAD,2020-04-22,252236.57
5934,LA LIBERTAD,2020-04-23,618258.14
5935,LA LIBERTAD,2020-04-24,216128.24
5936,LA LIBERTAD,2020-04-25,218010.06
5937,LA LIBERTAD,2020-04-27,341769.12
5938,LA LIBERTAD,2020-04-28,217428.5
5939,LA LIBERTAD,2020-04-29,200614.26
5940,LA LIBERTAD,2020-04-30,219382.26
5941,LA LIBERTAD,2020-05-01,3126.35
5942,LA LIBERTAD,2020-05-02,54316.23
5943,LA LIBERTAD,2020-05-04,166310.87
5944,LA LIBERTAD,2020-05-05,129692.05
5945,LA LIBERTAD,2020-05-06,427906.16
5946,LA LIBERTAD,2020-05-07,81959.29
5947,LA LIBERTAD,2020-05-08,63252.68
5948,LA LIBERTAD,2020-05-09,69689.96
5949,LA LIBERTAD,2020-05-11,457447.42
5950,LA LIBERTAD,2020-05-12,266028.84
5951,LA LIBERTAD,2020-05-13,270284.93
5952,LA LIBERTAD,2020-05-14,453406.22
5953,LA LIBERTAD,2020-05-15,280196.9
5954,LA LIBERTAD,2020-05-16,103785.36
5955,LA LIBERTAD,2020-05-18,308320.89
5956,LA LIBERTAD,2020-05-19,230924.57
5957,LA LIBERTAD,2020-05-20,411229.24
5958,LA LIBERTAD,2020-05-21,292423.66
5959,LA LIBERTAD,2020-05-22,229781.55
5960,LA LIBERTAD,2020-05-23,199214.8
5961,LA LIBERTAD,2020-05-24,371.18
5962,LA LIBERTAD,2020-05-25,292463.56
5963,LA LIBERTAD,2020-05-26,195148.33
5964,LA LIBERTAD,2020-05-27,402875.66
5965,LA LIBERTAD,2020-05-28,234564.87
5966,LA LIBERTAD,2020-05-29,455708.68
5967,LA LIBERTAD,2020-05-30,206139.8
5968,LA LIBERTAD,2020-06-01,188872.54
5969,LA LIBERTAD,2020-06-02,182146.02
5970,LA LIBERTAD,2020-06-03,302278.87
5971,LA LIBERTAD,2020-06-04,269519.54
5972,LA LIBERTAD,2020-06-05,220662.82
5973,LA LIBERTAD,2020-06-06,408776.84
5974,LA LIBERTAD,2020-06-08,127168.97
5975,LA LIBERTAD,2020-06-09,75604.0
5976,LA LIBERTAD,2020-06-10,85550.08
5977,LA LIBERTAD,2020-06-11,119097.29
5978,LA LIBERTAD,2020-06-12,341713.91
5979,LA LIBERTAD,2020-06-13,181582.76
5980,LA LIBERTAD,2020-06-15,370106.41
5981,LA LIBERTAD,2020-06-16,78506.43
5982,LA LIBERTAD,2020-06-17,162286.67
5983,LA LIBERTAD,2020-06-18,248232.56
5984,LA LIBERTAD,2020-06-19,260873.95
5985,LA LIBERTAD,2020-06-20,189771.82
5986,LA LIBERTAD,2020-06-21,869.96
5987,LA LIBERTAD,2020-06-22,209176.82
5988,LA LIBERTAD,2020-06-23,263744.39
5989,LA LIBERTAD,2020-06-24,296399.44
5990,LA LIBERTAD,2020-06-25,182529.69
5991,LA LIBERTAD,2020-06-26,174578.03
5992,LA LIBERTAD,2020-06-27,116259.21
5993,LA LIBERTAD,2020-06-28,730.94
5994,LA LIBERTAD,2020-06-29,381451.55
5995,LA LIBERTAD,2020-06-30,358025.6
5996,LA LIBERTAD,2020-07-01,248598.66
5997,LA LIBERTAD,2020-07-02,159776.5
5998,LA LIBERTAD,2020-07-03,202188.43
5999,LA LIBERTAD,2020-07-04,234198.1
6000,LA LIBERTAD,2020-07-05,408.68
6001,LA LIBERTAD,2020-07-06,278017.65
6002,LA LIBERTAD,2020-07-07,230890.2
6003,LA LIBERTAD,2020-07-08,318162.5
6004,LA LIBERTAD,2020-07-09,218364.94
6005,LA LIBERTAD,2020-07-10,231498.23
6006,LA LIBERTAD,2020-07-11,226450.26
6007,LA LIBERTAD,2020-07-12,591.06
6008,LA LIBERTAD,2020-07-13,231657.17
6009,LA LIBERTAD,2020-07-14,188998.98
6010,LA LIBERTAD,2020-07-15,224430.87
6011,LA LIBERTAD,2020-07-16,205631.32
6012,LA LIBERTAD,2020-07-17,145306.94
6013,LA LIBERTAD,2020-07-18,253472.67
6014,LA LIBERTAD,2020-07-19,845.24
6015,LA LIBERTAD,2020-07-20,259127.21
6016,LA LIBERTAD,2020-07-21,221870.11
6017,LA LIBERTAD,2020-07-22,201704.2
6018,LA LIBERTAD,2020-07-23,234107.86
6019,LA LIBERTAD,2020-07-24,163100.23
6020,LA LIBERTAD,2020-07-25,148082.96
6021,LA LIBERTAD,2020-07-27,296978.59
6022,LA LIBERTAD,2020-07-28,923.41
6023,LA LIBERTAD,2020-07-29,358392.54
6024,LA LIBERTAD,2020-07-30,212223.72
6025,LA LIBERTAD,2020-07-31,409248.89
6026,LA LIBERTAD,2020-08-01,52162.53
6027,LA LIBERTAD,2020-08-03,252976.27
6028,LA LIBERTAD,2020-08-04,123848.69
6029,LA LIBERTAD,2020-08-05,74375.4
6030,LA LIBERTAD,2020-08-06,94079.26
6031,LA LIBERTAD,2020-08-07,236650.04
6032,LA LIBERTAD,2020-08-08,322438.92
6033,LA LIBERTAD,2020-08-09,696.5
6034,LA LIBERTAD,2020-08-10,310362.88
6035,LA LIBERTAD,2020-08-11,250920.21
6036,LA LIBERTAD,2020-08-12,286333.94
6037,LA LIBERTAD,2020-08-13,344498.25
6038,LA LIBERTAD,2020-08-14,226130.39
6039,LA LIBERTAD,2020-08-15,187917.51
6040,LA LIBERTAD,2020-08-17,251947.32
6041,LA LIBERTAD,2020-08-18,203338.48
6042,LA LIBERTAD,2020-08-19,277920.79
6043,LA LIBERTAD,2020-08-20,289557.96
6044,LA LIBERTAD,2020-08-21,246763.31
6045,LA LIBERTAD,2020-08-22,180048.1
6046,LA LIBERTAD,2020-08-23,2509.92
6047,LA LIBERTAD,2020-08-24,318658.87
6048,LA LIBERTAD,2020-08-25,231234.4
6049,LA LIBERTAD,2020-08-26,257839.02
6050,LA LIBERTAD,2020-08-27,231403.33
6051,LA LIBERTAD,2020-08-28,216849.24
6052,LA LIBERTAD,2020-08-29,258186.35
6053,LA LIBERTAD,2020-08-30,2575.9
6054,LA LIBERTAD,2020-08-31,416263.44
6055,LA LIBERTAD,2020-09-01,163287.32
6056,LA LIBERTAD,2020-09-02,257798.25
6057,LA LIBERTAD,2020-09-03,221566.13
6058,LA LIBERTAD,2020-09-04,220073.42
6059,LA LIBERTAD,2020-09-05,169029.96
6060,LA LIBERTAD,2020-09-06,1984.51
6061,LA LIBERTAD,2020-09-07,282372.25
6062,LA LIBERTAD,2020-09-08,179087.97
6063,LA LIBERTAD,2020-09-09,375426.08
6064,LA LIBERTAD,2020-09-10,211868.14
6065,LA LIBERTAD,2020-09-11,205481.33
6066,LA LIBERTAD,2020-09-12,237255.24
6067,LA LIBERTAD,2020-09-13,1558.82
6068,LA LIBERTAD,2020-09-14,205664.01
6069,LA LIBERTAD,2020-09-15,175788.35
6070,LA LIBERTAD,2020-09-16,212499.05
6071,LA LIBERTAD,2020-09-17,283162.71
6072,LA LIBERTAD,2020-09-18,158896.94
6073,LA LIBERTAD,2020-09-19,214792.05
6074,LA LIBERTAD,2020-09-21,188955.14
6075,LA LIBERTAD,2020-09-22,192989.58
6076,LA LIBERTAD,2020-09-23,266103.56
6077,LA LIBERTAD,2020-09-24,187318.78
6078,LA LIBERTAD,2020-09-25,201967.4
6079,LA LIBERTAD,2020-09-26,245586.67
6080,LA LIBERTAD,2020-09-27,3099.15
6081,LA LIBERTAD,2020-09-28,270590.67
6082,LA LIBERTAD,2020-09-29,266890.28
6083,LA LIBERTAD,2020-09-30,430152.79
6084,LA LIBERTAD,2020-10-01,135245.99
6085,LA LIBERTAD,2020-10-02,209135.88
6086,LA LIBERTAD,2020-10-03,201419.6
6087,LA LIBERTAD,2020-10-04,6824.4
6088,LA LIBERTAD,2020-10-05,283544.68
6089,LA LIBERTAD,2020-10-06,178054.47
6090,LA LIBERTAD,2020-10-07,258733.93
6091,LA LIBERTAD,2020-10-08,222455.19
6092,LA LIBERTAD,2020-10-09,194068.81
6093,LA LIBERTAD,2020-10-10,235982.06
6094,LA LIBERTAD,2020-10-11,2946.81
6095,LA LIBERTAD,2020-10-12,219642.14
6096,LA LIBERTAD,2020-10-13,211702.8
6097,LA LIBERTAD,2020-10-14,202113.9
6098,LA LIBERTAD,2020-10-15,223031.4
6099,LA LIBERTAD,2020-10-16,199899.17
6100,LA LIBERTAD,2020-10-17,291160.78
6101,LA LIBERTAD,2020-10-18,506.02
6102,LA LIBERTAD,2020-10-19,199254.09
6103,LA LIBERTAD,2020-10-20,168743.24
6104,LA LIBERTAD,2020-10-21,200654.79
6105,LA LIBERTAD,2020-10-22,242831.35
6106,LA LIBERTAD,2020-10-23,256016.05
6107,LA LIBERTAD,2020-10-24,199406.3
6108,LA LIBERTAD,2020-10-25,2645.77
6109,LA LIBERTAD,2020-10-26,236943.77
6110,LA LIBERTAD,2020-10-27,284637.35
6111,LA LIBERTAD,2020-10-28,265181.84
6112,LA LIBERTAD,2020-10-29,212568.59
6113,LA LIBERTAD,2020-10-30,186231.11
6114,LA LIBERTAD,2020-10-31,212774.57
6115,LA LIBERTAD,2020-11-01,230.84
6116,LA LIBERTAD,2020-11-02,263287.05
6117,LA LIBERTAD,2020-11-03,184841.25
6118,LA LIBERTAD,2020-11-04,226657.9
6119,LA LIBERTAD,2020-11-05,279362.3
6120,LA LIBERTAD,2020-11-06,198538.46
6121,LA LIBERTAD,2020-11-07,205986.15
6122,LA LIBERTAD,2020-11-08,4529.22
6123,LA LIBERTAD,2020-11-09,211941.72
6124,LA LIBERTAD,2020-11-10,213368.85
6125,LA LIBERTAD,2020-11-11,383650.18
6126,LA LIBERTAD,2020-11-12,277008.35
6127,LA LIBERTAD,2020-11-13,214734.9
6128,LA LIBERTAD,2020-11-14,238069.04
6129,LA LIBERTAD,2020-11-15,654.83
6130,LA LIBERTAD,2020-11-16,213133.32
6131,LA LIBERTAD,2020-11-17,244215.24
6132,LA LIBERTAD,2020-11-18,248654.23
6133,LA LIBERTAD,2020-11-19,215845.59
6134,LA LIBERTAD,2020-11-20,158289.22
6135,LA LIBERTAD,2020-11-21,229392.33
6136,LA LIBERTAD,2020-11-22,2611.46
6137,LA LIBERTAD,2020-11-23,194754.72
6138,LA LIBERTAD,2020-11-24,188498.55
6139,LA LIBERTAD,2020-11-25,327153.55
6140,LA LIBERTAD,2020-11-26,204711.47
6141,LA LIBERTAD,2020-11-27,270223.64
6142,LA LIBERTAD,2020-11-28,193668.04
6143,LA LIBERTAD,2020-11-29,3946.79
6144,LA LIBERTAD,2020-11-30,423419.14
6145,LA LIBERTAD,2020-12-01,177102.17
6146,LA LIBERTAD,2020-12-02,239937.84
6147,LA LIBERTAD,2020-12-03,221306.5
6148,LA LIBERTAD,2020-12-04,181047.63
6149,LA LIBERTAD,2020-12-05,245802.54
6150,LA LIBERTAD,2020-12-06,5503.35
6151,LA LIBERTAD,2020-12-07,220920.34
6152,LA LIBERTAD,2020-12-08,220433.25
6153,LA LIBERTAD,2020-12-09,236234.28
6154,LA LIBERTAD,2020-12-10,224359.76
6155,LA LIBERTAD,2020-12-11,296595.59
6156,LA LIBERTAD,2020-12-12,266909.49
6157,LA LIBERTAD,2020-12-14,253014.21
6158,LA LIBERTAD,2020-12-15,271870.49
6159,LA LIBERTAD,2020-12-16,283779.03
6160,LA LIBERTAD,2020-12-17,270954.56
6161,LA LIBERTAD,2020-12-18,253717.02
6162,LA LIBERTAD,2020-12-19,311303.77
6163,LA LIBERTAD,2020-12-20,35214.91
6164,LA LIBERTAD,2020-12-21,351791.28
6165,LA LIBERTAD,2020-12-22,210492.14
6166,LA LIBERTAD,2020-12-23,237132.39
6167,LA LIBERTAD,2020-12-24,10574.96
6168,LA LIBERTAD,2020-12-26,122382.36
6169,LA LIBERTAD,2020-12-27,2252.07
6170,LA LIBERTAD,2020-12-28,221512.67
6171,LA LIBERTAD,2020-12-29,107986.72
6172,LA LIBERTAD,2020-12-30,532874.7
6173,LA LIBERTAD,2020-12-31,37423.48
6174,LA LIBERTAD,2021-01-04,302912.6
6175,LA LIBERTAD,2021-01-05,257750.15
6176,LA LIBERTAD,2021-01-06,300190.2
6177,LA LIBERTAD,2021-01-07,324214.73
6178,LA LIBERTAD,2021-01-08,229141.88
6179,LA LIBERTAD,2021-01-09,145764.52
6180,LA LIBERTAD,2021-01-10,9483.51
6181,LA LIBERTAD,2021-01-11,207708.97
6182,LA LIBERTAD,2021-01-12,249072.18
6183,LA LIBERTAD,2021-01-13,298383.15
6184,LA LIBERTAD,2021-01-14,345484.17
6185,LA LIBERTAD,2021-01-15,216324.49
6186,LA LIBERTAD,2021-01-16,182204.4
6187,LA LIBERTAD,2021-01-17,4728.39
6188,LA LIBERTAD,2021-01-18,220494.88
6189,LA LIBERTAD,2021-01-19,250426.62
6190,LA LIBERTAD,2021-01-20,341200.2
6191,LA LIBERTAD,2021-01-21,184011.49
6192,LA LIBERTAD,2021-01-22,275664.7
6193,LA LIBERTAD,2021-01-23,169613.31
6194,LA LIBERTAD,2021-01-24,12452.51
6195,LA LIBERTAD,2021-01-25,261490.55
6196,LA LIBERTAD,2021-01-26,220156.59
6197,LA LIBERTAD,2021-01-27,262514.91
6198,LA LIBERTAD,2021-01-28,320273.86
6199,LA LIBERTAD,2021-01-29,259808.66
6200,LA LIBERTAD,2021-01-30,404129.13
6201,LA LIBERTAD,2021-01-31,5136.9
6202,LA LIBERTAD,2021-02-01,212348.51
6203,LA LIBERTAD,2021-02-02,236283.41
6204,LA LIBERTAD,2021-02-03,287422.1
6205,LA LIBERTAD,2021-02-04,250153.76
6206,LA LIBERTAD,2021-02-05,249072.63
6207,LA LIBERTAD,2021-02-06,193280.95
6208,LA LIBERTAD,2021-02-07,11566.02
6209,LA LIBERTAD,2021-02-08,234044.83
6210,LA LIBERTAD,2021-02-09,194487.79
6211,LA LIBERTAD,2021-02-10,186481.52
6212,LA LIBERTAD,2021-02-11,214839.96
6213,LA LIBERTAD,2021-02-12,309459.86
6214,LA LIBERTAD,2021-02-13,150078.5
6215,LA LIBERTAD,2021-02-14,1142.28
6216,LA LIBERTAD,2021-02-15,211333.75
6217,LA LIBERTAD,2021-02-16,178552.8
6218,LA LIBERTAD,2021-02-17,190640.61
6219,LA LIBERTAD,2021-02-18,296187.06
6220,LA LIBERTAD,2021-02-19,243019.54
6221,LA LIBERTAD,2021-02-20,200695.88
6222,LA LIBERTAD,2021-02-21,15610.92
6223,LA LIBERTAD,2021-02-22,379551.69
6224,LA LIBERTAD,2021-02-23,434348.07
6225,LA LIBERTAD,2021-02-24,380541.7
6226,LA LIBERTAD,2021-02-25,235440.52
6227,LA LIBERTAD,2021-02-26,409820.58
6228,LA LIBERTAD,2021-02-27,568632.04
6229,LA LIBERTAD,2021-02-28,2548.07
6230,LA LIBERTAD,2021-03-01,197676.5
6231,LA LIBERTAD,2021-03-02,152931.38
6232,LA LIBERTAD,2021-03-03,189730.59
6233,LA LIBERTAD,2021-03-04,198542.59
6234,LA LIBERTAD,2021-03-05,159939.67
6235,LA LIBERTAD,2021-03-06,204317.15
6236,LA LIBERTAD,2021-03-07,5691.11
6237,LA LIBERTAD,2021-03-08,206167.07
6238,LA LIBERTAD,2021-03-09,190873.88
6239,LA LIBERTAD,2021-03-10,221334.62
6240,LA LIBERTAD,2021-03-11,263951.0
6241,LA LIBERTAD,2021-03-12,199370.55
6242,LA LIBERTAD,2021-03-13,265295.62
6243,LA LIBERTAD,2021-03-14,3533.08
6244,LA LIBERTAD,2021-03-15,210726.11
6245,LA LIBERTAD,2021-03-16,242319.23
6246,LA LIBERTAD,2021-03-17,278229.7
6247,LA LIBERTAD,2021-03-18,250544.52
6248,LA LIBERTAD,2021-03-19,185268.78
6249,LA LIBERTAD,2021-03-20,172094.34
6250,LA LIBERTAD,2021-03-21,7021.22
6251,LA LIBERTAD,2021-03-22,194431.8
6252,LA LIBERTAD,2021-03-23,263841.16
6253,LA LIBERTAD,2021-03-24,227480.05
6254,LA LIBERTAD,2021-03-25,265703.66
6255,LA LIBERTAD,2021-03-26,292565.19
6256,LA LIBERTAD,2021-03-27,189539.41
6257,LA LIBERTAD,2021-03-28,1440.65
6258,LA LIBERTAD,2021-03-29,394928.12
6259,LA LIBERTAD,2021-03-30,305589.7
6260,LA LIBERTAD,2021-03-31,693731.63
6261,LA LIBERTAD,2021-04-01,15827.69
6262,LA LIBERTAD,2021-04-03,114416.86
6263,LA LIBERTAD,2021-04-05,191848.73
6264,LA LIBERTAD,2021-04-06,230153.69
6265,LA LIBERTAD,2021-04-07,172380.1
6266,LA LIBERTAD,2021-04-08,267910.89
6267,LA LIBERTAD,2021-04-09,142952.05
6268,LA LIBERTAD,2021-04-10,146899.78
6269,LA LIBERTAD,2021-04-11,7365.91
6270,LA LIBERTAD,2021-04-12,145866.39
6271,LA LIBERTAD,2021-04-13,124925.05
6272,LA LIBERTAD,2021-04-14,138945.66
6273,LA LIBERTAD,2021-04-15,208706.29
6274,LA LIBERTAD,2021-04-16,168104.08
6275,LA LIBERTAD,2021-04-17,110774.31
6276,LA LIBERTAD,2021-04-18,1154.34
6277,LA LIBERTAD,2021-04-19,205726.51
6278,LA LIBERTAD,2021-04-20,175020.32
6279,LA LIBERTAD,2021-04-21,209286.82
6280,LA LIBERTAD,2021-04-22,201869.58
6281,LA LIBERTAD,2021-04-23,252457.76
6282,LA LIBERTAD,2021-04-24,179672.03
6283,LA LIBERTAD,2021-04-25,4098.98
6284,LA LIBERTAD,2021-04-26,256128.29
6285,LA LIBERTAD,2021-04-27,222655.46
6286,LA LIBERTAD,2021-04-28,427352.31
6287,LA LIBERTAD,2021-04-29,259678.09
6288,LA LIBERTAD,2021-04-30,341433.68
6289,LA LIBERTAD,2021-05-01,69.0
6290,LA LIBERTAD,2021-05-03,163733.24
6291,LA LIBERTAD,2021-05-04,159114.57
6292,LA LIBERTAD,2021-05-05,150551.61
6293,LA LIBERTAD,2021-05-06,408959.74
6294,LA LIBERTAD,2021-05-07,120959.84
6295,LA LIBERTAD,2021-05-08,190331.8
6296,LA LIBERTAD,2021-05-09,5609.34
6297,LA LIBERTAD,2021-05-10,216573.13
6298,LA LIBERTAD,2021-05-11,162074.1
6299,LA LIBERTAD,2021-05-12,168794.87
6300,LA LIBERTAD,2021-05-13,196146.02
6301,LA LIBERTAD,2021-05-14,159240.65
6302,LA LIBERTAD,2021-05-15,162695.11
6303,LA LIBERTAD,2021-05-17,167734.41
6304,LA LIBERTAD,2021-05-18,170716.55
6305,LA LIBERTAD,2021-05-19,177171.44
6306,LA LIBERTAD,2021-05-20,164973.74
6307,LA LIBERTAD,2021-05-21,161845.59
6308,LA LIBERTAD,2021-05-22,137876.22
6309,LA LIBERTAD,2021-05-23,3392.56
6310,LA LIBERTAD,2021-05-24,173368.69
6311,LA LIBERTAD,2021-05-25,175934.15
6312,LA LIBERTAD,2021-05-26,292875.03
6313,LA LIBERTAD,2021-05-27,227386.59
6314,LA LIBERTAD,2021-05-28,216683.37
6315,LA LIBERTAD,2021-05-29,161288.61
6316,LA LIBERTAD,2021-05-30,1880.53
6317,LA LIBERTAD,2021-05-31,479877.5
6318,LA LIBERTAD,2021-06-01,117789.85
6319,LA LIBERTAD,2021-06-02,234427.67
6320,LA LIBERTAD,2021-06-03,174405.0
6321,LA LIBERTAD,2021-06-04,184732.21
6322,LA LIBERTAD,2021-06-05,153715.12
6323,LA LIBERTAD,2021-06-06,2210.68
6324,LA LIBERTAD,2021-06-07,60197.81
6325,LA LIBERTAD,2021-06-08,162172.63
6326,LA LIBERTAD,2021-06-09,278588.11
6327,LA LIBERTAD,2021-06-10,285295.9
6328,LA LIBERTAD,2021-06-11,209474.94
6329,LA LIBERTAD,2021-06-12,181682.51
6330,LA LIBERTAD,2021-06-13,2950.93
6331,LA LIBERTAD,2021-06-14,285928.17
6332,LA LIBERTAD,2021-06-15,188043.04
6333,LA LIBERTAD,2021-06-16,270031.65
6334,LA LIBERTAD,2021-06-17,353708.9
6335,LA LIBERTAD,2021-06-18,310825.49
6336,LA LIBERTAD,2021-06-19,193150.13
6337,LA LIBERTAD,2021-06-20,2582.83
6338,LA LIBERTAD,2021-06-21,182389.87
6339,LA LIBERTAD,2021-06-22,174933.22
6340,LA LIBERTAD,2021-06-23,270596.43
6341,LA LIBERTAD,2021-06-24,287086.78
6342,LA LIBERTAD,2021-06-25,218316.37
6343,LA LIBERTAD,2021-06-26,166013.6
6344,LAMBAYEQUE,2019-09-02,1041457.63
6345,LAMBAYEQUE,2019-09-03,805998.4
6346,LAMBAYEQUE,2019-09-04,591919.1
6347,LAMBAYEQUE,2019-09-05,853964.67
6348,LAMBAYEQUE,2019-09-06,793931.57
6349,LAMBAYEQUE,2019-09-07,500864.98
6350,LAMBAYEQUE,2019-09-09,905491.21
6351,LAMBAYEQUE,2019-09-10,962280.54
